ISO31662A2(State), FIPS 5-2(State), ShortName(City), FIPS 55-3(City), GNIS(City), Type, Latitude, Longitude
NE,31,Humboldt,23445,2394445,PPL,40.165820,-95.944319
NE,31,Humphrey,23480,2394447,PPL,41.688506,-97.485148
NE,31,Huntley,23550,2398563,PPL,40.210436,-99.290522
NE,31,Hyannis,23655,2398566,PPL,42.000496,-101.762228
NE,31,Imperial,23690,2394466,PPL,40.514418,-101.639092
NE,31,Inavale,23725,2583882,CDP,40.092266,-98.648391
NE,31,Indianola,23830,2395425,PPL,40.234629,-100.419843
NE,31,Inglewood,23970,2398575,PPL,41.415215,-96.501939
NE,31,Inland,24005,2583883,CDP,40.595358,-98.223235
NE,31,Inman,24075,2398576,PPL,42.381915,-98.529814
NE,31,Ithaca,24285,2398282,PPL,41.159339,-96.539495
NE,31,Jackson,24355,2398285,PPL,42.448167,-96.571302
NE,31,Jansen,24530,2398291,PPL,40.186128,-97.083391
NE,31,Johnson,24670,2398305,PPL,40.410459,-95.999865
NE,31,Johnstown,24740,2398308,PPL,42.572103,-100.056289
NE,31,Julian,24915,2398313,PPL,40.519885,-95.867366
NE,31,Juniata,24950,2398318,PPL,40.590437,-98.506898
NE,31,Kearney,25055,838076,PPL,40.700728,-99.083691
NE,31,Kenesaw,25160,2398336,PPL,40.619197,-98.657919
NE,31,Kennard,25230,2398338,PPL,41.474697,-96.203696
NE,31,Keystone,25335,2583884,CDP,41.218740,-101.584122
NE,31,Kilgore,25405,2398345,PPL,42.939097,-100.957305
NE,31,Kimball,25475,2395530,PPL,41.233510,-103.651305
NE,31,King Lake,25510,2583885,CDP,41.309672,-96.302273
NE,31,Lakeview,26150,2587008,CDP,41.499721,-97.377516
NE,31,Lamar,26175,2398392,PPL,40.572475,-101.979283
NE,31,La Platte,26315,2583886,CDP,41.072182,-95.926641
NE,31,Laurel,26350,2395644,PPL,42.428452,-97.095109
NE,31,La Vista,26385,2395575,PPL,41.185971,-96.038954
NE,31,Lawrence,26420,2398403,PPL,40.290167,-98.259675
NE,31,Lebanon,26455,2398409,PPL,40.048793,-100.275944
NE,31,Leigh,26560,2398414,PPL,41.703261,-97.240679
NE,31,Lemoyne,26595,2583887,CDP,41.276644,-101.813356
NE,31,Leshara,26630,2398425,PPL,41.329790,-96.429203
NE,31,Lewellen,26805,2398427,PPL,41.330531,-102.143702
NE,31,Lewiston,26875,2398429,PPL,40.242871,-96.407448
NE,31,Lexington,26910,2395698,PPL,40.778096,-99.746337
NE,31,Liberty,26980,2398434,PPL,40.085507,-96.483009
NE,31,Lincoln,28000,2395713,PPL,40.810466,-96.680345
NE,31,Lindsay,28105,2398445,PPL,41.700649,-97.694103
NE,31,Lindy,28140,2583888,CDP,42.735114,-97.749951
NE,31,Linwood,28245,2398447,PPL,41.412194,-96.932279
NE,31,Lisco,28315,2402774,CDP,41.498696,-102.623725
NE,31,Litchfield,28350,2398451,PPL,41.156047,-99.153053
NE,31,Lodgepole,28420,2398465,PPL,41.148929,-102.638635
NE,31,Long Pine,29050,2395757,PPL,42.535252,-99.702698
NE,31,Loomis,29085,2398474,PPL,40.478284,-99.507684
NE,31,Lorenzo,29120,2583889,CDP,41.057574,-103.082098
NE,31,Loretto,29155,2612512,CDP,41.763444,-98.081721
NE,31,Lorton,29175,2398477,PPL,40.597220,-96.024177
NE,31,Louisville,29260,2395772,PPL,40.997533,-96.160549
NE,31,Loup,29470,2395773,PPL,41.276682,-98.967727
NE,31,Lushton,29645,2399203,PPL,40.724030,-97.723648
NE,31,Lyman,29715,2399205,PPL,41.917640,-104.037367
NE,31,Lynch,29750,2399206,PPL,42.831216,-98.466854
NE,31,Lyons,29855,2395794,PPL,41.935880,-96.472338
NE,31,McCook,29925,2395061,PPL,40.204590,-100.621371
NE,31,McCool Junction,29960,2399290,PPL,40.743858,-97.600794
NE,31,McGrew,30030,2399294,PPL,41.747743,-103.417837
NE,31,McLean,30065,2399297,PPL,42.386341,-97.468178
NE,31,Macy,30170,2393115,CDP,42.115885,-96.366653
NE,31,Madison,30240,2395810,PPL,41.828522,-97.456711
NE,31,Madrid,30275,2399220,PPL,40.852454,-101.527821
NE,31,Magnet,30310,2399222,PPL,42.456120,-97.469294
NE,31,Malcolm,30345,2399229,PPL,40.908831,-96.865623
NE,31,Malmo,30380,2399232,PPL,41.266455,-96.720922
NE,31,Manley,30415,2399242,PPL,40.919854,-96.166447
NE,31,Marquette,30730,2399261,PPL,41.006335,-98.009751
NE,31,Martin,30905,2583890,CDP,41.258135,-101.709005
NE,31,Martinsburg,30940,2399266,PPL,42.508573,-96.832000
NE,31,Maskell,31045,2399270,PPL,42.690418,-96.980900
NE,31,Mason,31115,2399271,PPL,41.222172,-99.298788
NE,31,Max,31150,2583891,CDP,40.114320,-101.404489
NE,31,Maxwell,31220,2399277,PPL,41.078438,-100.525737
NE,31,Maywood,31325,2399281,PPL,40.658698,-100.622233
NE,31,Mead,31395,2399299,PPL,41.224402,-96.487187
NE,31,Meadow Grove,31465,2399300,PPL,42.029007,-97.736040
NE,31,Melbeta,31570,2399306,PPL,41.782224,-103.517068
NE,31,Memphis,31640,2399311,PPL,41.094564,-96.433137
NE,31,Merna,31780,2399317,PPL,41.485159,-99.761063
NE,31,Merriman,31815,2399320,PPL,42.922998,-101.699732
NE,31,Milford,32060,2395326,PPL,40.772568,-97.054119
NE,31,Miller,32130,2399355,PPL,40.927611,-99.390120
NE,31,Milligan,32200,2399360,PPL,40.500219,-97.388492
NE,31,Minatare,32305,2395338,PPL,41.811101,-103.501884
NE,31,Minden,32340,2395341,PPL,40.498065,-98.967529
NE,31,Mitchell,32410,2395359,PPL,41.942661,-103.809845
NE,31,Monowi,32550,2399382,PPL,42.830705,-98.329560
NE,31,Monroe,32585,2399383,PPL,41.474040,-97.599914
NE,31,Moorefield,32760,2399392,PPL,40.689917,-100.400327
NE,31,Morrill,32830,2399397,PPL,41.963836,-103.924441
NE,31,Morse Bluff,32865,2399401,PPL,41.430946,-96.766514
NE,31,Mullen,33250,2399425,PPL,42.043188,-101.044336
NE,31,Murdock,33320,2399429,PPL,40.926106,-96.280879
NE,31,Murray,33425,2399430,PPL,40.916309,-95.926786
NE,31,Naper,33530,2399434,PPL,42.964168,-99.097000
NE,31,Naponee,33565,2399436,PPL,40.074733,-99.138629
NE,31,Nebraska,33705,2395162,PPL,40.676277,-95.861633
NE,31,Nehawka,33740,2399441,PPL,40.829610,-95.990007
NE,31,Neligh,33775,838151,PPL,42.129093,-98.029229
NE,31,Nelson,33880,2395167,PPL,40.201167,-98.068630
NE,31,Nemaha,33950,2399444,PPL,40.338801,-95.675965
NE,31,Nenzel,33985,2399445,PPL,42.927354,-101.101804
NE,31,Newcastle,34090,2399491,PPL,42.652413,-96.874030
NE,31,Newman Grove,34230,838343,PPL,41.746892,-97.776702
NE,31,Newport,34265,2399493,PPL,42.600222,-99.328280
NE,31,Nickerson,34300,2399497,PPL,41.534723,-96.470850
NE,31,Niobrara,34370,2399499,PPL,42.749950,-98.031505
NE,31,Nora,34545,2399502,PPL,40.164141,-97.973788
NE,31,Norfolk,34615,2395248,PPL,42.034488,-97.421039
NE,31,Norman,34650,2399503,PPL,40.479154,-98.792102
NE,31,North Bend,34720,838161,PPL,41.464957,-96.783370
NE,31,North Loup,34825,2399519,PPL,41.495455,-98.772679
NE,31,North Platte,35000,2395260,PPL,41.127117,-100.764270
NE,31,Oak,35245,2399532,PPL,40.238155,-97.903649
NE,31,Oakdale,35385,2399541,PPL,42.070084,-97.967159
NE,31,Oakland,35490,838169,PPL,41.835081,-96.467051
NE,31,Obert,35560,2399551,PPL,42.689511,-97.027222
NE,31,Oconto,35665,2399555,PPL,41.141659,-99.761938
NE,31,Octavia,35700,2399557,PPL,41.347455,-97.059125
NE,31,Odell,35735,2399559,PPL,40.050377,-96.801673
NE,31,Odessa,35770,2587010,CDP,40.699078,-99.254383
NE,31,Offutt AFB,35875,2393168,CDP,41.120281,-95.920768
NE,31,Ogallala,35980,2395305,PPL,41.129595,-101.720677
NE,31,Ohiowa,36015,2399564,PPL,40.413641,-97.452375
NE,31,Omaha,37000,2396064,PPL,41.263765,-96.041638
NE,31,O'Neill,37105,838176,PPL,42.461019,-98.646493
NE,31,Ong,37140,2399576,PPL,40.398332,-97.839230
NE,31,Orchard,37210,2399581,PPL,42.336843,-98.241070
NE,31,Ord,37280,2396074,PPL,41.599888,-98.931204
NE,31,Orleans,37420,2399587,PPL,40.131721,-99.455100
NE,31,Osceola,37525,2396093,PPL,41.178484,-97.550044
NE,31,Oshkosh,37560,2396094,PPL,41.408013,-102.345157
NE,31,Osmond,37595,2396097,PPL,42.358156,-97.599135
NE,31,Otoe,37630,2399595,PPL,40.724075,-96.120610
NE,31,Overland,37735,2583892,CDP,41.080771,-97.978402
NE,31,Overton,37770,2399600,PPL,40.740570,-99.537410
NE,31,Oxford,37910,2399606,PPL,40.253033,-99.632210
NE,31,Page,38085,2399607,PPL,42.400011,-98.417668
NE,31,Palisade,38130,2399611,PPL,40.348404,-101.107462
NE,31,Palmer,38160,2399613,PPL,41.222410,-98.259761
NE,31,Palmyra,38190,2399615,PPL,40.705700,-96.392119
NE,31,Panama,38225,2399618,PPL,40.599806,-96.511171
NE,31,Papillion,38295,2396139,PPL,41.153006,-96.045268
NE,31,Parks,38365,2583893,CDP,40.043620,-101.725113
NE,31,Pawnee,38575,2396164,PPL,40.110621,-96.152966
NE,31,Paxton,38610,2399636,PPL,41.123370,-101.351957
NE,31,Pender,38750,2399647,PPL,42.110615,-96.711515
NE,31,Peru,38960,2396191,PPL,40.478512,-95.731392
NE,31,Petersburg,38995,2399659,PPL,41.853572,-98.081064
NE,31,Phillips,39030,2399661,PPL,40.897670,-98.214594
NE,31,Pickrell,39065,2399668,PPL,40.378319,-96.729117
NE,31,Pierce,39100,2396199,PPL,42.199274,-97.527952
NE,31,Pilger,39135,2399674,PPL,42.007495,-97.054876
NE,31,Plainview,39170,2396221,PPL,42.353346,-97.787145
NE,31,Platte Center,39310,2399687,PPL,41.537427,-97.488475
NE,31,Plattsmouth,39345,2396229,PPL,41.005653,-95.894144
NE,31,Pleasant Dale,39380,2399690,PPL,40.791210,-96.932966
NE,31,Pleasanton,39450,2398986,PPL,40.969808,-99.087566
NE,31,Plymouth,39590,2398990,PPL,40.302516,-96.988492
NE,31,Polk,39660,2398994,PPL,41.075208,-97.783774
NE,31,Ponca,39695,838195,PPL,42.564845,-96.709500
NE,31,Poole,39835,2583894,CDP,40.992272,-98.960593
NE,31,Potter,39870,2399013,PPL,41.218492,-103.313650
NE,31,Prague,39975,2399017,PPL,41.309740,-96.807935
NE,31,Preston,40325,2399023,PPL,40.034587,-95.518106
NE,31,Primrose,40360,2399024,PPL,41.623798,-98.237395
NE,31,Prosser,40430,2399028,PPL,40.687349,-98.577995
NE,31,Raeville,40535,2612513,CDP,41.895582,-98.053616
NE,31,Ragan,40570,2399036,PPL,40.310771,-99.289628
NE,31,Ralston,40605,2396309,PPL,41.200010,-96.037825
NE,31,Randolph,40675,2396319,PPL,42.377501,-97.357677
NE,31,Ravenna,40710,838204,PPL,41.023598,-98.907265
NE,31,Raymond,40780,2399050,PPL,40.956822,-96.781452
NE,31,Red Cloud,40920,2396335,PPL,40.086350,-98.522252
NE,31,Republican,41130,2399060,PPL,40.098748,-99.222254
NE,31,Reynolds,41235,2399062,PPL,40.059811,-97.335947
NE,31,Richfield,41340,2583895,CDP,41.110763,-96.076324
NE,31,Richland,41375,2399065,PPL,41.436862,-97.214904
NE,31,Rising,41480,2399081,PPL,41.198102,-97.297122
NE,31,Riverdale,41515,2399087,PPL,40.783887,-99.160459
NE,31,Riverton,41760,2399092,PPL,40.089715,-98.759642
NE,31,Roca,41830,2399098,PPL,40.658465,-96.661400
NE,31,Rockville,42075,2399107,PPL,41.118479,-98.831076
NE,31,Rogers,42145,2399111,PPL,41.464272,-96.915806
NE,31,Rosalie,42250,2399115,PPL,42.057348,-96.512761
NE,31,Roscoe,42285,2583896,CDP,41.131613,-101.585195
NE,31,Roseland,42355,2399121,PPL,40.469846,-98.558481
NE,31,Royal,42495,2399137,PPL,42.332941,-98.125047
NE,31,Rulo,42670,2399140,PPL,40.051659,-95.430573
NE,31,Rushville,42775,2396454,PPL,42.713380,-102.466563
NE,31,Ruskin,42810,2399145,PPL,40.144007,-97.867040
NE,31,St. Edward,43055,2396485,PPL,41.571448,-97.861197
NE,31,St. Helena,43090,2399163,PPL,42.810655,-97.248885
NE,31,St. Libory,43160,2583897,CDP,41.082140,-98.359077
NE,31,St. Paul,43265,2396515,PPL,41.214021,-98.459721
NE,31,Salem,43370,2399174,PPL,40.076889,-95.728522
NE,31,Santee,43475,2399182,PPL,42.838695,-97.849450
NE,31,Sarben,43650,2583898,CDP,41.166277,-101.304402
NE,31,Sargent,43685,2396538,PPL,41.639981,-99.368766
NE,31,Saronville,43755,2399186,PPL,40.602841,-97.938847
NE,31,Schuyler,44035,2396556,PPL,41.449389,-97.062682
NE,31,Scotia,44070,2399775,PPL,41.467778,-98.702415
NE,31,Scottsbluff,44245,2396559,PPL,41.867089,-103.662024
NE,31,Scribner,44280,838238,PPL,41.663548,-96.664175
NE,31,Seneca,44385,2399785,PPL,42.042321,-100.830947
NE,31,Seward,44420,2396580,PPL,40.909211,-97.096095
NE,31,Shelby,44595,2399796,PPL,41.194247,-97.426267
NE,31,Shelton,44700,2399798,PPL,40.778811,-98.730635
NE,31,Shickley,45085,2399807,PPL,40.416339,-97.724024
NE,31,Sholes,45190,2399811,PPL,42.334813,-97.294619
NE,31,Shubert,45225,2399815,PPL,40.235914,-95.683615
NE,31,Sidney,45295,2395883,PPL,41.133735,-102.968591
NE,31,Silver Creek,45400,2399823,PPL,41.314413,-97.667087
NE,31,Smithfield,45575,2399832,PPL,40.573302,-99.740936
NE,31,Snyder,45610,2399835,PPL,41.704597,-96.786496
NE,31,South Bend,45680,2399842,PPL,41.001959,-96.248331
NE,31,South Sioux,46030,2395919,PPL,42.463703,-96.414843
NE,31,Spalding,46135,2399865,PPL,41.689281,-98.362548
NE,31,Spencer,46275,2399871,PPL,42.874795,-98.700303
NE,31,Sprague,46380,2399874,PPL,40.626554,-96.744675
NE,31,Springfield,46520,2395943,PPL,41.085723,-96.133294
NE,31,Springview,46625,2399881,PPL,42.824883,-99.747541
NE,31,Stamford,46695,2399883,PPL,40.131243,-99.594439
NE,31,Stanton,46800,2395953,PPL,41.948045,-97.212275
NE,31,Staplehurst,46835,2399888,PPL,40.974663,-97.173191
NE,31,Stapleton,46870,2399889,PPL,41.480198,-100.512550
NE,31,Steele,47010,2399890,PPL,40.036558,-97.022994
NE,31,Steinauer,47080,2399893,PPL,40.207289,-96.232901
NE,31,Stella,47115,2399894,PPL,40.232213,-95.773414
NE,31,Sterling,47150,2399896,PPL,40.461216,-96.377494
NE,31,Stockham,47220,2399903,PPL,40.716410,-97.943365
NE,31,Stockville,47290,2399906,PPL,40.533628,-100.384431
NE,31,Strang,47360,2399914,PPL,40.414858,-97.587094
NE,31,Stratton,47395,2399918,PPL,40.150180,-101.227937
NE,31,Stromsburg,47465,2395988,PPL,41.116416,-97.590615
NE,31,Stuart,47500,2399923,PPL,42.601069,-99.140632
NE,31,Sumner,47675,2399932,PPL,40.949024,-99.508084
NE,31,Sunol,47745,2583899,CDP,41.154105,-102.762746
NE,31,Superior,47815,2396009,PPL,40.022973,-98.066257
NE,31,Surprise,47850,2399936,PPL,41.104433,-97.309012
NE,31,Sutherland,47920,2399937,PPL,41.160130,-101.122671
NE,31,Sutton,47955,838277,PPL,40.608232,-97.871594
NE,31,Swanton,48060,2399941,PPL,40.379603,-97.079821
NE,31,Syracuse,48235,2396024,PPL,40.663531,-96.182671
NE,31,Table Rock,48270,2399947,PPL,40.178280,-96.088716
NE,31,Talmage,48305,2399949,PPL,40.531595,-96.023850
NE,31,Tamora,48340,2583900,CDP,40.894442,-97.229520
NE,31,Tarnov,48410,2399955,PPL,41.614799,-97.502478
NE,31,Taylor,48445,2399957,PPL,41.769604,-99.381384
NE,31,Tecumseh,48480,2396036,PPL,40.371785,-96.188788
NE,31,Tekamah,48515,838280,PPL,41.777855,-96.224066
NE,31,Terrytown,48585,2399961,PPL,41.847130,-103.670553
NE,31,Thayer,48690,2399965,PPL,40.970305,-97.496645
NE,31,Thedford,48760,2399968,PPL,41.978555,-100.575247
NE,31,Thurston,48900,2399979,PPL,42.176904,-96.700233
NE,31,Tilden,48935,838282,PPL,42.043887,-97.831982
NE,31,Tobias,49005,2399990,PPL,40.418502,-97.336621
NE,31,Trenton,49145,2400002,PPL,40.174669,-101.013573
NE,31,Trumbull,49285,2400006,PPL,40.680040,-98.273454
NE,31,Tryon,49320,2583901,CDP,41.558444,-100.953594
NE,31,Uehling,49425,2400015,PPL,41.734704,-96.505644
NE,31,Ulysses,49460,2400017,PPL,41.072112,-97.202878
NE,31,Unadilla,49530,2400019,PPL,40.682701,-96.269878
NE,31,Union,49635,2400021,PPL,40.814362,-95.921457
NE,31,Upland,49880,2400030,PPL,40.319490,-98.902249
NE,31,Utica,49915,2400036,PPL,40.895279,-97.345349
NE,31,Valentine,49950,2397108,PPL,42.873836,-100.549884
NE,31,Valley,50020,2397110,PPL,41.316647,-96.346282
NE,31,Valparaiso,50125,2400042,PPL,41.080060,-96.833595
NE,31,Venango,50230,2400051,PPL,40.763664,-102.044184
NE,31,Venice,50265,2583902,CDP,41.237297,-96.352144
NE,31,Verdel,50335,2400054,PPL,42.811399,-98.193296
NE,31,Verdigre,50370,2400055,PPL,42.597246,-98.035599
NE,31,Verdon,50510,2400056,PPL,40.149086,-95.711196
NE,31,Virginia,50790,2400075,PPL,40.245860,-96.498824
NE,31,Waco,50895,2400078,PPL,40.896930,-97.461479
NE,31,Wahoo,50965,838310,PPL,41.214985,-96.616619
NE,31,Wakefield,51070,2397168,PPL,42.266651,-96.862925
NE,31,Wallace,51175,2400086,PPL,40.837579,-101.164482
NE,31,Walthill,51245,2400090,PPL,42.148853,-96.492870
NE,31,Walton,51280,2583903,CDP,40.795959,-96.565764
NE,31,Wann,51350,2583904,CDP,41.141891,-96.364161
NE,31,Washington,51595,2400098,PPL,41.397626,-96.207454
NE,31,Waterbury,51630,2400102,PPL,42.457240,-96.735582
NE,31,Waterloo,51665,2400103,PPL,41.285569,-96.285055
NE,31,Wauneta,51700,2400109,PPL,40.416515,-101.376729
NE,31,Wausa,51735,2400110,PPL,42.497827,-97.539305
NE,31,Waverly,51770,2397229,PPL,40.911011,-96.534117
NE,31,Wayne,51840,2397233,PPL,42.237054,-97.015984
NE,31,Weeping Water,52015,2397243,PPL,40.869186,-96.140065
NE,31,Wellfleet,52085,2400121,PPL,40.753912,-100.731818
NE,31,Western,52295,2400149,PPL,40.393079,-97.198396
NE,31,Westerville,52330,2583905,CDP,41.396196,-99.381795
NE,31,Weston,52540,2400155,PPL,41.193140,-96.741985
NE,31,West Point,52575,838328,PPL,41.837741,-96.705918
NE,31,White Clay,52855,2393186,CDP,42.997019,-102.555017
NE,31,Whitney,52925,2400167,PPL,42.783759,-103.256697
NE,31,Wilber,52960,2397309,PPL,40.480914,-96.964863
NE,31,Wilcox,52995,2400169,PPL,40.364112,-99.169411
NE,31,Willow Island,53205,2583906,CDP,40.890044,-100.070711
NE,31,Wilsonville,53240,2399710,PPL,40.111900,-100.106678
NE,31,Winnebago,53275,2399717,PPL,42.235958,-96.471799
NE,31,Winnetoon,53345,2399719,PPL,42.513528,-97.960134
NE,31,Winside,53380,2399720,PPL,42.177444,-97.175392
NE,31,Winslow,53415,2399722,PPL,41.610125,-96.504695
NE,31,Wisner,53450,838335,PPL,41.988046,-96.913920
NE,31,Wolbach,53520,2399726,PPL,41.401728,-98.390162
NE,31,Wood Lake,53555,2399730,PPL,42.638344,-100.237122
NE,31,Woodland Hills,53575,2583907,CDP,40.751099,-96.420942
NE,31,Woodland Park,53580,2587012,CDP,42.054312,-97.344747
NE,31,Wood River,53660,2397364,PPL,40.820759,-98.600351
NE,31,Wymore,53835,2397386,PPL,40.121819,-96.664159
NE,31,Wynot,53905,2399747,PPL,42.739801,-97.169737
NE,31,Yankee Hill,54020,2583908,CDP,40.767406,-96.736424
NE,31,York,54045,2397392,PPL,40.871363,-97.594514
NE,31,Yutan,54115,2397396,PPL,41.242787,-96.396072
NV,32,Alamo,00500,2583909,CDP,37.364822,-115.162900
NV,32,Austin,03700,2583910,CDP,39.497794,-117.074093
NV,32,Baker,04100,2629977,CDP,39.018669,-114.121004
NV,32,Battle Mountain,04900,2407804,CDP,40.637415,-116.949480
NV,32,Beatty,05100,2407816,CDP,36.927509,-116.673921
NV,32,Beaverdam,05125,2583911,CDP,37.688826,-114.445227
NV,32,Bennett Springs,05275,2583912,CDP,37.728604,-114.472633
NV,32,Blue Diamond,05700,2407866,CDP,36.039951,-115.412801
NV,32,Boulder,06500,2409884,PPL,35.843768,-114.911494
NV,32,Bunkerville,08100,2407923,CDP,36.704168,-114.124195
NV,32,Caliente,08500,2409959,PPL,37.644922,-114.492516
NV,32,Cal-Nev-Ari,08600,2407938,CDP,35.299513,-114.877768
NV,32,Carlin,08900,2409983,PPL,40.719013,-116.108045
NV,32,Carson,09700,863219,PPL,39.153338,-119.743686
NV,32,Carter Springs,10200,2583913,CDP,38.861939,-119.641124
NV,32,Cold Springs,14090,2407646,CDP,39.692653,-119.977278
NV,32,Crescent Valley,16300,2583914,CDP,40.419777,-116.575315
NV,32,Crystal Bay,16700,2583915,CDP,39.230430,-120.002199
NV,32,Dayton,17500,2408644,CDP,39.271625,-119.544947
NV,32,Denio,18500,2583916,CDP,41.970048,-118.612515
NV,32,Double Spring,19150,2583917,CDP,38.778770,-119.615404
NV,32,Dry Valley,19800,2583918,CDP,37.884349,-114.305046
NV,32,Dyer,20700,2583919,CDP,37.656131,-118.027994
NV,32,East Valley,21520,2583920,CDP,38.942054,-119.693235
NV,32,Elko,22500,2410428,PPL,40.838358,-115.767798
NV,32,Ely,23500,2410435,PPL,39.264897,-114.870869
NV,32,Empire,23700,2583921,CDP,40.575917,-119.343073
NV,32,Enterprise,23770,2408084,CDP,36.018247,-115.215412
NV,32,Eureka,23900,2583922,CDP,39.511291,-115.966749
NV,32,Fallon,24100,2410481,PPL,39.473986,-118.777949
NV,32,Fallon Station,24500,2408115,CDP,39.415939,-118.716666
NV,32,Fernley,24900,2410499,PPL,39.564533,-119.189523
NV,32,Fish Springs,25000,2583923,CDP,38.953577,-119.651089
NV,32,Fort McDermitt,25490,2583924,CDP,41.965529,-117.639300
NV,32,Gabbs,25900,2629978,CDP,38.864148,-117.925958
NV,32,Gardnerville,26300,2408280,CDP,38.939006,-119.736886
NV,32,Gardnerville Ranchos,26500,2408281,CDP,38.887239,-119.742452
NV,32,Genoa,27100,2583925,CDP,39.025623,-119.830929
NV,32,Gerlach,27300,2583926,CDP,40.645167,-119.361346
NV,32,Glenbrook,27900,2583927,CDP,39.100123,-119.927289
NV,32,Golconda,28500,2583928,CDP,40.961383,-117.507778
NV,32,Golden Valley,28860,2583929,CDP,39.617751,-119.823123
NV,32,Goldfield,28900,2583930,CDP,37.712171,-117.237854
NV,32,Goodsprings,29500,2408308,CDP,35.830227,-115.429428
NV,32,Grass Valley,30220,2583931,CDP,40.797081,-117.760261
NV,32,Hawthorne,31300,2408359,CDP,38.524936,-118.627052
NV,32,Henderson,31900,2410741,PPL,36.009655,-115.035665
NV,32,Hiko,32900,2583932,CDP,37.645235,-115.189053
NV,32,Humboldt River Ranch,34100,2583933,CDP,40.455586,-118.267527
NV,32,Imlay,34700,2583934,CDP,40.658037,-118.144022
NV,32,Incline,35100,2652365,PPL,39.265748,-119.946250
NV,32,Indian Hills,35275,2408421,CDP,39.091555,-119.797508
NV,32,Indian Springs,35300,2408423,CDP,36.571845,-115.720206
NV,32,Jackpot,36500,2583935,CDP,41.979455,-114.664598
NV,32,Johnson Lane,37190,2408448,CDP,39.064235,-119.720248
NV,32,Kingsbury,38000,2408483,CDP,38.990927,-119.883673
NV,32,Kingston,38100,2583936,CDP,39.210131,-117.067937
NV,32,Lakeridge,39100,2583937,CDP,39.038183,-119.942792
NV,32,Lamoille,39300,2583938,CDP,40.723853,-115.478949
NV,32,Las Vegas,40000,2411630,PPL,36.229214,-115.260082
NV,32,Laughlin,41000,2408587,CDP,35.146939,-114.743873
NV,32,Lemmon Valley,41800,2652366,CDP,39.686089,-119.835223
NV,32,Logan Creek,42350,2583939,CDP,39.065070,-119.924490
NV,32,Lovelock,43000,2410887,PPL,40.178738,-118.477442
NV,32,Lund,43400,2583940,CDP,38.865386,-115.009103
NV,32,McDermitt,44000,2408198,CDP,41.990909,-117.704099
NV,32,McGill,44200,2408199,CDP,39.401949,-114.777057
NV,32,Mesquite,46000,2411089,PPL,36.820276,-114.128946
NV,32,Mina,46800,2583941,CDP,38.390181,-118.111247
NV,32,Minden,47000,2408835,CDP,38.958475,-119.768850
NV,32,Moapa,47840,2408847,PPL,36.770689,-114.647264
